count,id,title,address
4,1997,"Florence, Soprintendenza Archeologica per la Toscana","Soprintendenza per i Beni Archeologici della Toscana, Via della Pergola, 65, 50121 Firenze (Florence), Italia"
7,1998,"Naples, Soprintendenza Archeologica per le Province di Napoli e Caserta","Soprintendenza per i Beni Archeologici delle Province di Napoli e Caserta, Piazza Nazionale, 19, 80135 Napoli, Italia"
1,1999,"Sorrento, Private collection Fluss","Private collection of Fluss, Sorrento (Napoli), Italia"
49,2000,"Sulmona, Museo Civico","Museo Civico - Palazzo della Santissima Annunziata, Corso Ovidio, Sulmona (L'Aquila), Italia"
37,2001,"Teano, Museo Nazionale","Museo Archeologico di Teanum Sidicinum, Piazza Umberto I, 29, Teano, Italia"
27,2002,"Teramo, Museo Civico Archeologico","Museo Civico Archeologico 'F. Savini', Via Delfico, 30, 64100 Teramo, Italia"
2,2003,"Todi, Museo Civico","Museo Civico di Todi, Piazza del Popolo, 29-30, Todi, Italia"
2,2004,"Tolfa, Museo Civico","Largo XV Marzo 1799, 00059 Tolfa, Italia"
150,2005,"Turin, Museo di Antichità","Museo di Antichità di Torino, Via XX Settembre 88, 10124 Torino, Italia"
142,2006,"Vasto, Museo Civico","Musei Civici di Palazzo D'Avalos‎ / Museo Civico, Piazza Lucio Valerio Pudente, 66054 Vasto (Chieti), Italia"
1,2007,"Velia, Soprintendenza Archeologica (Avellino, Benevento, Salerno)","Soprintendenza Archeologica per le province di Avellino, Benevento, Salerno, Velia, Italia"
94,2008,"Venosa, Museo Archeologico Nazionale","Museo Archeologico Nazionale, Piazza Umberto I, 85029 Venosa (Potenza), Italia"
17,2009,"Vibo Valentia, Museo Archeologico","Museo Archeologico Statale 'Vito Capialbi', Castello Normanno-Svevo, 89900 Vibo Valentia, Italia"
1,2010,"Vico Equense, Antiquarium","Antiquarium Silio Italico, Corso Filangieri, 100, Vico Equense, Italia"
15,2011,"Sulmona, Museo Archeologico Nazionale","Museo Archeologico Nazionale, Sulmona (L'Aquila), Italia"
15,2012,"Saint-Raphaël, Dépôt du DRASSM","Dépôt du DRASSM, Address unknown, 83700 Saint-Raphaël, France"
3,2013,"Rome, Museo etnografico Pigorini","Museo nazionale preistorico etnografico Luigi Pigorini, Piazza Guglielmo Marconi, 14, 00144 Roma, Italia"
1,2014,"Godalming, Museum","Godalming Museum, Godalming, Surrey, UK - England"
33,2015,"Cheltenham, Museum","Art Gallery & Museum, Clarence Street, Cheltenham, GL50 3JT, UK"
18,2016,"Chelmsford, Museum","Chelmsford Museum, Oaklands Park, Moulsham Street, Chelmsford, Essex, CM2 9AQ, UK"
16,2017,"Dover, Museum","Dover Museum, Market Square, Dover, Kent CT16 1PB, UK - England"
73,2018,"Dover, Castle","Dover Museum, Castle Hill, Dover, Kent CT16 1HU, UK - England"
16,2019,"Gravesend, Museum","Gravesend Museum (= Chantry Heritage Centre?), Gravesend, Kent DA12 1AU, UK - England"
14,2020,"Hertford, Museum","Hertford Museum, 18 Bull Plain, Hertford, SG14 1DT, UK"
1,2021,"Louth, Museum","Louth Museum, 4 Broadbank, Louth, Lincolnshire LN11 0EQ, UK"
4,2022,"Dunstable, Manshead Archaeological Society","Manshead Archaeological Society, 5 Winfield Street, Dunstable, Beds, LU6 1LS, UK - England"
19,2023,"Newcastle upon Tyne, University","University Collection (now part of the Great North Museum), Archaeological Department, Newcastle upon Tyne, UK - England"
16,2025,"Stoke-on-Trent, Museum","The Potteries Museum & Art Gallery, Bethesda Street, Cultural Quarter,, Stoke-on-Trent, ST1 3DW, UK - England"
5,2026,"Alcester, Museum","Alcester Museum, Globe House, Priory Road, Alcester, UK - England"
4,2027,"Alton, Museum","Curits Museum, High Street, Alton, Hampshire, UK - England"
7,2028,"Ambleside, Armitt Museum","Armitt Museum and Library, Rydal Road, Ambleside, Cumbria, UK - England"
16,2029,"Aylesbury, Museum","Buckinghamshire County Museum, Church Street, Aylesbury, Buckinghamshire, UK - England"
12,2030,"Bangor, Museum","Gwynedd Museum & Art Gallery, (formerly Museum of Welsh Antiquities), Ffordd Gwynedd,, Bangor, Gwynedd, UK - Wales"
2,2031,"London, Bank of England Museum","Bank of England Museum, Threadneedle Street, London EC2R 8AH, UK - England"
2,2032,"Basingstoke, Museum","Milestones Museum, Leisure Park, Churchill Way West, Basingstoke RG22 6PG, UK - England"
5,2033,"Bedford, Museum","Bedford Museum, 201 East Main Street, Bedford, VA 24523, UK - England"
1,2034,"St Andrews, Bell-Pettigrew Museum","Bell-Pettigrew Museum of Natural History, Bute Medical Building, School of Biology,, St Andrews University., St Andrews, Fife, KY16 9TS, UK - Scotland"
3,2035,"Bignor, Villa Museum","Bignor Roman Villa, Bignor, Pulborough, West Sussex RH20 1PH, UK - England"
1,2036,"Bodmin, Museum","Bodmin Town Museum, Mount Folly, Bodmin PL31 2HQ, UK - England"
5,2037,"Newcastle under Lyme, Borough Museum","Newcastle Borough Museum and Art Gallery, Brampton Park, Newcastle-under-Lyme, Staffordshire ST5 0QP, UK - England"
9,2038,"Epsom, Bourne Hall Museum","Bourne Hall Museum, Spring Street, Epsom KT17 1UF, UK - England"
4,2039,"Bridport, Museum","Bridport Museum, The Coach House, Gundry Lane,, Bridport, Dorset, DT6 3RJ, UK - England"
4,2040,"Carvoran, Roman Army Museum","Carvoran Roman Army Museum, Tantallon House, Carvoran, Gilsland, Cumbria CA8 7DA, UK - England"
15,2041,"York, Castle Howard","Castle Howard, York, North Yorkshire, UK - England"
1,2042,"York, Minster","York Minster, Church House, Ogleforth, York YO1 7JN, UK - England"
1,2043,"Carlisle, Castlesteads House","Castlesteads House, Carlisle, Cumbria, UK - England"
1,2044,"Woodstock, Oxfordshire Museum","Oxfordshire Museum, Fletcher's House, Park Street, Woodstock, Oxfordshire, UK - England"
9,2045,"Manchester, City Art Gallery","Manchester Art Gallery, Mosley Street, Manchester M2 3JL, UK - England"
4,2046,"Merthyr Tydfil, Cyfarthfa Castle Museum","Cyfarthfa Castle, Brecon Road, Merthyr Tydfil CF47 8RE, UK - Wales"
2,2047,"Dartford, Museum","Dartford Borough Museum, Market Street, Dartford, Kent, DA1 1EU, UK - England"
8,2048,"Durham, Museum of Archaeology","Museum of Archaeology, The Banks, Old Fulling Mill, Durham DH1 3EB, UK - England"
9,2049,"Devizes, Museum","Wiltshire Heritage Museum, 1 Long Street, Devizes, Wiltshire SN10 1NS, UK - England"
1,2050,"Rochester, Eastgate House Museum","Eastgate House Museum, High Street, Rochester, Kent ME1 1ER, UK - England"
12,2051,"Fishbourne, Museum","Fishbourne Roman Palace Museum, Roman Way, Fishbourne, West Sussex, PO19 3QR, UK - England"
7,2052,"Folkestone, Museum","Folkestone Library & Museum, 2 Grace Hill, Folkestone, Kent, CT20 1HD, UK - England"
2,2053,"Southampton, God’s House Tower Museum","Museum of Archaeology, God’s House Tower, Winkle Street, Southampton, SO14 2NY, UK - England"
5,2054,"Guildford, Museum","Guildford Museum, Castle Arch, Guildford, Surrey GU1 3SX, UK - England"
5,2055,"Harlow, Museum","Muskham Road, Harlow, Essex CM20 2LF, UK - England"
3,2056,"Wallsend, Heritage Centre","Wallsend Heritage Centre, 2 Buddle Street, Wallsend NE28 6EH, UK - England"
3,2057,"Bristol, J.S. Fry and Son's Museum","Frenchay Village Museum, 1 Begbrook Park, Frenchay, Bristol BS16 1SZ, UK - England"
6,2058,"Kendal, Museum","Kendal Museum, Station Road, Kendal, Cumbria LA9 6BT, UK - England"
1,2059,"Kettering, Museum","Kettering Museum & Art Gallery, Bowling Green Road, Kettering, Northamptonshire NN15 7QX, UK - England"
1,2060,"Richmond, Private collection Kitson Clark","Private collection Kitson Clark, Richmond, UK - England"
1,2061,"Lazonby, Lazonby Hall","Lazonby Hall, Lazonby, Penrith CA10 1AZ, UK - England"
1,2062,"Bath, Literary And Scientific Institution","Bath Royal Literary and Scientific Institution, 16-18 Queen Square, Bath, Somerset, BA1 2HN, UK - England"
12,2063,"Liverpool, City Museum","Museum of Liverpool, Pier Head, Liverpool Waterfront, Liverpool L3 1DG, UK - England"
8,2064,"Lullingstone, Roman Villa","Lullingstone Roman Villa, Lullingstone Lane, Lullingstone, Eynsford, Kent DA4 0JA, UK - England"
10,2065,"Lympne, Lympne Castle","Lympne Castle, The Street, Lympne, Kent CT21 4LQ, UK - England"
9,2066,"Ospringe, Maison Dieu Museum","Maison Dieu Museum, Ospringe Street, Ospringe, Kent ME13 8TW, UK - England"
2,2067,"Margate, Museum","Margate Museum, Market Place, Margate Old Town, Margate CT9 1ER, UK - England"
2,2068,"Margate, Public Library","Margate Library, Thanet Gateway Plus, Cecil Street, Margate, Kent CT9 1ER, UK - England"
3,2069,"Hatfield, Mill Green Museum","Mill Green Museum & Mill, Mill Green, Hatfield, Hertfordshire AL9 5PD, UK - England"
3,2070,"Hull, Mortimer Museum","Mortimer Museum, Hull, Driffield, Yorkshire, UK - England"
2,2071,"Newbury, Museum","West Berkshire Museum, Market Street, Newbury, RG14 5LD, UK - England"
3,2072,"St Ives, Norris Museum","Norris Museum, The Broadway, St Ives, Cambridgeshire PE27 5BX, UK - England"
18,2073,"Wallsend, Segedunum Roman Fort","Segedunum Roman Fort, Baths and Museum, Buddle Street, Wallsend, North Tyneside NE28 6HR, UK - England"
1,2074,"Oakham, Rutland Museum","Rutland County Museum, Catmos Street, Oakham, Rutland LE15 6HW, UK - England"
3,2075,"Pulborough, Parham Park","Parham Park, Pulborough, West Sussex RH20 4HS, UK - England"
3,2076,"Stratford, Passmore Edwards Museum","Passmore Edwards Museum, Stratford, London Borough of Newham, TQ395846, UK - England"
1,2077,"Penzance, Penlee House Museum","Penlee House Museum, Penlee Manor Drive, Penzance, Cornwall TR18 4HE, UK - England"
1,2078,"Poole, Museum","Poole Museum, 4 High Street, Poole, Dorset BH15 1BW, UK - England"
1,2079,"Ramsgate, Museum","Ramsgate Maritime Museum, Clock House, Pier Yard Royal Harbour, Ramsgate, Kent CT11 8LS, UK - England"
2,2080,"Richmond, Richmondshire Museum","Richmondshire Museum, Ryders Wynd, Richmond, North Yorkshire DL10 4JA, UK - England"
1,2081,"Ripley, Ripley Castle","The Ripley Castle Estate, Ripley, Harrogate, North Yorkshire HG3 3AY, UK - England"
1,2082,"London, Royal Archaeological Institute","Royal Archaeological Institute, Burlington House, Piccadilly London W1J 0BE, UK - England"
2,2084,"Hutton-le-Hole, Royal Archaeological Institute","Ryedale Folk Museum, Hutton-le-Hole YO62 6UA, UK - England"
2,2085,"Saffron, Walden Museum","Saffron Walden Museum, Museum Street, Saffron, Walden CB10 1JL, UK - England"
6,2086,"Salisbury, Museum","Salisbury & South Wiltshire Museum, The King's House, 65 The Close, Salisbury SP1 2EN, UK - England"
2,2087,"Northwich, Museum","Weaver Hall Museum and Workhouse, (formerly Salt Museum), 162 London Road, Northwich CW9 8AB, UK - England"
12,2088,"Scunthorpe, Museum","North Lincolnshire Museum, Oswald Road, Scunthorpe, UK - England"
10,2089,"Maryport, Senhouse Museum","Senhouse Roman Museum, The Battery, Sea Brows, Maryport CA15 6JD, UK - England"
4,2090,"Southend, Central Museum","Central Museum, Victoria Avenue, Southend on Sea, Essex SS2 6EW, UK - England"
3,2091,"York, St John’s College","St John's College, Lord Mayor's Walk, York, North Yorkshire YO31 7EX, UK - England"
1,2092,"Sunderland, Museum","Sunderland Museum & Winter Gardens, Burdon Road, Sunderland, Tyne and Wear SR1 1PP, UK - England"
10,2093,"Swindon, Museum","Swindon Museum and Art Gallery, Bath Road, Swindon SN1 4BA, UK - England"
1,2094,"Ladybank, Tamworth Castle Museum","Tamworth Castle, The Holloway, Ladybank, Staffordshire B79 7NA, UK - England"
1,2095,"Wallsend, The Vyne","The Vyne, Vyne Road,, Basingstoke, RG24 9HL, UK - England"
5,2096,"Tunbridge Wells, Museum","Tunbridge Wells Museum and Art Gallery, Civic Centre, Mount Pleasant Roadd, Royal Tunbridge Wells, Tunbridge Wells TN1 1JN, UK - England"
1,2097,"Whitby, Museum","Whitby Museum,, Pannett Park, Whitby YO21 1RE, UK - England"
43,2098,"Worthing, Museum","Worthing Museum and Art Gallery, Chapel Road, Worthing, West Sussex BN11 1HP, UK - England"
3,2099,"Wisconsin, Ripon College","Ripon College, 300 Seward Street, Ripon, Wisconsin 5497, USA"
1,2100,"Newport, County Archaeological Collection","County Archaeological & Historic Environment Service, Council Archaeological Centre, 61 Clatterford Road, Newport, Hampshire PO30 1NZ, UK - Wales"
1,2101,"Coventry, Museum","Lunt Roman Fort, Coventry Road, Baginton, Coventry, Warwickshire, CV8 3AJ, UK - England"
1,2102,"Welshpool, Clwyd-Powys Archaeological Trust","Clwyd-Powys Archaeological Trust, 41 Broad Street, Welshpool, Powys SY21 7RR, UK - Wales"
1,2103,"Uttoxeter, Denstone College Museum","Meynell Museum, Denstone College, Uttoxeter, Staffordshire ST14 5HN, UK - England"
5,2104,"Derby, Museum","Derby Museum and Art Gallery, The Strand, Derby, DE1 1BS, UK - England"
3,2105,"Lincoln, Archaeological Trust","Lincoln Archaeological Trust, Lincoln, UK - England"
1,2106,"Hereford, Hereford and Worcester Trust","Hereford and Worcester Archaeological Trust, Hereford, UK - England"
3,2107,"Latimer, Latimer Villa Museum","Latimer Roman Villa, Latimer, UK - England"
2,2108,"Middlewich, Middlewich Archaeological Society","Middlewich Archaeological Society, Middlewich, UK - England"
2,2109,"Milton Keynes, Milton Keynen Archaeology Unit","Milton Keynes Archaeology UnitMiddlewich, Milton Keynes, UK - England"
1,2110,"Carlisle, Prior's Tower Museum","The Prior’s Tower, Carlisle Cathedral, Carlisle, UK - England"
5,2111,"Portsmouth, Museum","City Museum & Records Office, Museum Road, Portsmouth PO1 2LJ, UK - England"
1,2112,"Salford, Red Park Museum","Red Park Museum, Salford, UK - England"
1,2113,"Shepton Mallet , Shepton Mallet Museum","Shepton Mallet Museum, Shepton Mallet, UK - England"
2,2114,"Roehampton, The Priory","The Priory, Priory Lane, Roehampton, London SW15 5JJ,, UK - England"
7,2115,"Watton at Stone, Welwyn Archaeological Society","Welwyn Archaeological Society, 8 School Lane, Watton at Stone, Hertfordshire SG14 3SF, UK - England"
12,2116,"Wessex, Wessex Archaeology","Wessex Archaeology, Wessex, UK - England"
2,2117,"Wimborne, Wimborne Archaeological Group","Wimborne Archaeological Group, Wimborne, UK - England"
2,2136,"Wimborne, Priest's House Museum","The Priest's House Museum & Garden, 23-27 High Street, Wimborne Minster, Dorset BH21 1HR, UK - England"
3,2138,"Roccagloriosa, Museo Civico","Museo Civico, Roccagloriosa, Italia"
2,2139,"Penrith, Brougham Museum","Brougham Castle, Moor Lane, Penrith, Cumbria - CA10 2AA, UK - England"
1,2140,"Inverurie, Carnegie Library","Carnegie Library, Inverurie, UK - Scotland"
3,2141,"Athlone, Castle Museum","Athlone Castle Museum, St Peter's Square, Athlone, Co Westmeath, UK - Ireland"
2,2142,"Cork, Public Museum","Cork Public Museum, Fitzgerald Park, Mardyke Walk, Cork, UK - Ireland"
1,2143,"Golspie, Dunrobin Castle Museum","Dunrobin Castle Museum, Golspie, Sutherland KW10 6SF, UK - Scotland"
1,2144,"Ballyferriter, Heritage Center","Ballyferriter Museum and Heritage Centre, Ballyferriter, Co. Kerry, UK - Ireland"
1,2145,"Inveraray, Castle","Inveraray Castle, Inveraray, Argyll PA32 8XE, UK - Scotland"
6,2146,"Isle Of Iona, Iona Abbey Museum","Iona Abbey and Nunnery, Isle Of Iona, Argyll, PA76 6SQ, UK - Scotland"
1,2147,"Glasgow, Kelvingrove Museum","Kelvingrove Art Gallery and Museum, Argyle Street, Glasgow G3 8AG, UK - Scotland"
2,2148,"Tralee, Kerry County Museum","Kerry County Museum, Ashe Memorial Hall, Denny Street, Tralee, County Kerry, UK - Ireland"
1,2149,"Lismore, Castle","Lismore Castle, Lismore, County Waterford, UK - Ireland"
5,2150,"Adare, Private collection Lord Dunraven","Private collection Lord Dunraven, Adare, County Limerick, UK - Ireland"
4,2151,"Burnham, Private collection Lord Ventry","Private collection Lord Ventry, Burnham, UK - Ireland"
12,2152,"Douglas, Manx Museum","Manx Museum, Douglas, Isle of Man IM1 3LY, UK - England"
2,2153,"Vitré, Musée","Musée du château, 35506 Vitré Cedex, France"
28,2154,"Cork, Museum of University College","Museum of University College Cork, North Wing, Main Quad, Cork, UK - Ireland"
2,2155,"Peebles, Museum","Tweeddale Museum and Gallery, Chambers Institute, High Street, Peebles, Tweeddale, EH45 8AG, UK - Scotland"
1,2156,"Kilkenny, Rothe House","Rothe House, Parliament Street, Kilkenny, UK - Ireland"
1,2157,"Spital, Scolton Manor Museum","Scolton Manor Country Park & Museum, Scolton Manor, Spittal, Pembrokeshire, SA625QL, UK - England"
1,2158,"St Vigeans , St Vigeans Museum","St Vigeans Pictish and Mediaeval Stone Museum, 3-4 Kirkstyle, St Vigeans, UK - Scotland"
1,2159,"Kirkwall, Orkney Museum","Tankerness House, Broad Street, Kirkwall Orkney KW15 1DH, UK - Scotland"
1,2160,"Enniscorthy, Wexford County Museum","Wexford County Museum, The Castle,, Enniscorthy, Co. Wexford, UK - Ireland"
2,2161,"Whitorn, Priory Museum","Whitorn Priory and Museum, Whitorn, Dumfries and Galloway DG8 8PY, UK - Scotland"
13,2162,"South Shields, Arbeia Roman Fort and Museum","Arbeia Roman Fort and Museum, Baring Street, South Shields NE33 2BB, UK - England"
3,2163,"Edinburgh, City of Edinburgh Council Archaeology Service","City of Edinburgh Council Archaeology Service (CECAS), Museum of Edinburgh, Royal Mile, 142 Canongate, Edinburgh EH8 8DD, UK - Scotland"
9,2164,"Dover, Kent Archaeological Rescue Unit","Kent Archaeological Rescue Unit (KARU), Roman Painted House, New Street, Dover, Kent CT17 9AJ, UK - England"
49,2165,"Bath, Roman Baths Museum","The Roman Baths (Museum), Stall Street, Bath BA1 1LZ, UK - England"
4,2166,"Galashiels, Scottish Borders Museum","Old Gala House (Scottish Borders Museum), Scott Crescent, Galashiels, UK - Scotland"
1,2167,"Battle, Museum of Local History","Battle Museum of Local History, The Almonry, High Street, Battle, UK - England"
